id;name;country;city;address;latitude;longitude;geohash;lng;lat;avg_tmpr_f;avg_tmpr_c;wthr_date;year;month;day;weather_GeoHash
1365799600130;Quality Inn Long Beach Airport;US;Signal Hill;3201 E Pacific Coast Hwy;33.790227;-118.154554;9q5b;"";"";"";"";"";"";"";"";""
1374389534722;Hotel Adler Cavalieri;US;Humeston;Via Della Scala 40;43.775491;11.245648;spzc;"";"";"";"";"";"";"";"";""
1382979469314;Nantahala Cabins Inc;US;Bryson City;580 Nantahala Cabins Ln;35.33995;-83.560104;dnk9;"";"";"";"";"";"";"";"";""
1391569403906;Chelsea Inn;US;San Francisco;2095 Lombard St;37.799801;-122.436031;9q8z;"";"";"";"";"";"";"";"";""
1400159338497;The Chestnut Boutique Hotel;US;Morgantown;345 Chestnut St;39.630993;-79.956245;dpp1;"";"";"";"";"";"";"";"";""
1417339207681;Hotel Portaventura;US;Stone Creek;Avda Alcalde Pere Molaskm 2;41.08352;1.153677;sp2c;"";"";"";"";"";"";"";"";""
1417339207686;Crossland Economy Studios - Lake Charles - Sulphur;US;Sulphur;104 Mallard St;30.21369;-93.32655;9vme;"";"";"";"";"";"";"";"";""
1425929142277;Courtyard By Marriott;US;Fitchburg;150 Royal Plaza Dr;42.545856;-71.85278;drsf;"";"";"";"";"";"";"";"";""
1443109011456;Holiday Inn Express Pinetop;US;Pinetop;431 E White Mountain Blvd;34.134802;-109.949645;9w1f;"";"";"";"";"";"";"";"";""
1451698946049;Cedar Crest Inn;US;Camden;115 Elm St;44.20244;-69.07486;dryg;"";"";"";"";"";"";"";"";""
1460288880641;Pine Needles Golf Course;US;Southern Pines;1005 Midland Rd;35.197103;-79.392412;dnr8;"";"";"";"";"";"";"";"";""
1460288880644;Mineola Motel;US;Little River;1505 Highway 17;33.87537;-78.61731;dq00;"";"";"";"";"";"";"";"";""
1468878815234;Days Inn Marion;US;Marion;Rr 1 Hwy 11;36.86846;-81.41384;dnw1;"";"";"";"";"";"";"";"";""
1468878815239;Super 8 Schenect/albany Area;US;Schenectady;3083 Carman Rd;42.764084;-73.939324;dre7;"";"";"";"";"";"";"";"";""
1468878815242;Holiday Inn Express & Suites Crossville;US;Crossville;560 Peavine Rd;35.96427;-84.98142;dn7s;"";"";"";"";"";"";"";"";""
1477468749828;Main Street Bed & Breakfast;US;Cooperstown;202 Main St;42.701214;-74.931078;drdd;"";"";"";"";"";"";"";"";""
1494648619010;Agate Beach Motel;US;Newport;175 N W Gilbert Way;44.67388;-124.06068;9pzy;"";"";"";"";"";"";"";"";""
1503238553603;Days Inn West Memphis;US;West Memphis;1100 Ingram Blvd/i 40;35.160223;-90.15817;9yrb;"";"";"";"";"";"";"";"";""
1520418422784;The National Conference Center;US;Leesburg;18980 Upper Belmont Pl;39.094056;-77.485577;dqby;"";"";"";"";"";"";"";"";""
1529008357377;Super 8 Big Cabin Vinita Ok;US;Vinita;30954 S Highway 69;36.57115;-95.22049;9ys2;"";"";"";"";"";"";"";"";""
1529008357379;Shamrock Hill Inn;US;Long Eddy;3 County Road 134;41.84524;-75.11439;dr6w;"";"";"";"";"";"";"";"";""
1537598291971;Hotel An Der Philharmonie;US;Raymond;Grosse Neugasse 36 38;50.939736;6.961262;u1hc;"";"";"";"";"";"";"";"";""
1546188226563;Motel 6;US;Moses Lake;2822 W Driggs Dr;47.104012;-119.310964;c275;"";"";"";"";"";"";"";"";""
1554778161153;Quality Inn and Suites;US;Bossier City;2717 Village Ln;32.52313;-93.70201;9vv3;"";"";"";"";"";"";"";"";""
1563368095746;Quality Inn;US;Umatilla;705 Willamette St;45.92054;-119.28941;c25j;"";"";"";"";"";"";"";"";""
1580547964929;Econo Lodge;US;Altoona;2906 Pleasant Valley Blvd;40.49514;-78.395267;dr0q;"";"";"";"";"";"";"";"";""
1589137899521;Holiday Inn Express Hotel and Suites Meadowlands Area;US;Carlstadt;100 Paterson Plank Rd;40.832467;-74.08601;dr72;"";"";"";"";"";"";"";"";""
1606317768705;Great Basin Inn;US;Ely;701 E Aultman St;39.24836;-114.89076;9qyr;"";"";"";"";"";"";"";"";""
1623497637888;Holiday Inn-bayside;US;San Diego;4875 N Harbor Dr;32.726385;-117.223519;9mud;"";"";"";"";"";"";"";"";""
1623497637893;Sleep Inn Slidell;US;Slidell;142 Oak Ct;30.22415;-89.78667;dj25;"";"";"";"";"";"";"";"";""
1640677507072;Best Western Plus;US;Corte Madera;56 Madera Blvd;37.929938;-122.517879;9q8z;"";"";"";"";"";"";"";"";""
1657857376257;Quality Inn Johnson City;US;Johnson City;119 Pinnacle Dr;36.37389;-82.42733;dnmq;"";"";"";"";"";"";"";"";""
1657857376261;Welcome Inn Apartments;US;Parkville;8729 Loch Bend Dr;39.39842;-76.56298;dr18;"";"";"";"";"";"";"";"";""
1666447310852;Hyatt Place Atlanta/alpharetta/north Point Mall;US;Alpharetta;7500 N Point Pkwy;34.041713;-84.303592;dnh1;"";"";"";"";"";"";"";"";""
1675037245443;Howard Johnson Inn - Newburgh;US;Newburgh;95 Route 17k;41.505388;-74.073291;dr7k;"";"";"";"";"";"";"";"";""
1675037245445;Innpoints Worldwide;US;Albuquerque;800 20th St N W;35.100147;-106.66754;9whp;"";"";"";"";"";"";"";"";""
1700807049216;Arrowhead Motel and Rv Park;US;Ruidoso;616 Highway 70;33.312737;-105.63678;9tuv;"";"";"";"";"";"";"";"";""
1709396983809;Quality Inn Spearfish;US;Spearfish;2725 1st Ave;44.48047;-103.81389;9xyj;"";"";"";"";"";"";"";"";""
1709396983811;La Quinta Inn and Suites Nashville Franklin;US;Franklin;4207 Franklin Commons Ct;35.911253;-86.822972;dn6k;"";"";"";"";"";"";"";"";""
1717986918403;London Bridge Hotel;GB;London;8 18 London Bridge St Southwark London SE1 9SG United Kingdom;51.5052188;-0.088166;gcpv;"";"";"";"";"";"";"";"";""
1717986918408;Acca Palace;IT;Milan;Via Giovanni Nicotera 9 Niguarda 20161 Milan Italy;45.5099969;9.1739942;u0nd;"";"";"";"";"";"";"";"";""
1726576852994;Banke H tel;FR;Paris;20 Rue La Fayette 9th arr 75009 Paris France;48.8735736;2.335965;u09w;"";"";"";"";"";"";"";"";""
1726576852999;London Marriott Maida Vale;GB;London;Plaza Parade Camden London NW6 5RP United Kingdom;51.5357597;-0.1902591;gcpv;"";"";"";"";"";"";"";"";""
1735166787588;Hotel Zeitgeist Vienna Hauptbahnhof;AT;Vienna;Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria;48.1829645;16.3776709;u2ed;"";"";"";"";"";"";"";"";""
1743756722177;Grange White Hall Hotel;GB;London;2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom;51.5203469;-0.1260893;gcpv;"";"";"";"";"";"";"";"";""
1743756722182;Hotel G tico;ES;Barcelona;Jaime I 14 Ciutat Vella 08002 Barcelona Spain;41.3835584;2.178311;sp3e;"";"";"";"";"";"";"";"";""
1752346656770;Best Western Paris Gare Saint Lazare;FR;Paris;18 rue de Constantinople 8th arr 75008 Paris France;48.8803752;2.319591;u09w;"";"";"";"";"";"";"";"";""
1752346656773;Hotel Mercure Wien Westbahnhof;AT;Vienna;Felberstra e 4 15 Rudolfsheim F nfhaus 1150 Vienna Austria;48.1983543;16.3375246;u2ed;"";"";"";"";"";"";"";"";""
1760936591360;Mercure London Paddington Hotel;GB;Paddington;144 Praed St Paddington Westminster Borough London W2 1HU United Kingdom;51.5161139;-0.1749521;gcpv;"";"";"";"";"";"";"";"";""
1760936591365;H tel Beauchamps;FR;Paris;24 rue de Ponthieu 8th arr 75008 Paris France;48.87096;2.3091617;u09w;"";"";"";"";"";"";"";"";""
1760936591369;Hotel Royal;AT;Vienna;Singerstra e 3 01 Innere Stadt 1010 Vienna Austria;48.2078727;16.3724042;u2ed;"";"";"";"";"";"";"";"";""
1769526525954;La Villa Maillot;FR;Paris;143 Avenue De Malakoff 16th arr 75016 Paris France;48.875551;2.2835191;u09w;"";"";"";"";"";"";"";"";""
1769526525960;Hotel Omm;ES;Barcelona;Rossell 265 Eixample 08008 Barcelona Spain;41.3962468;2.1609551;sp3e;"";"";"";"";"";"";"";"";""
1778116460546;Hotel Odeon Saint Germain;FR;Paris;13 rue Saint Sulpice 6th arr 75006 Paris France;48.8513515;2.3375084;u09t;"";"";"";"";"";"";"";"";""
1778116460551;Eurostars Embassy;AT;Vienna;Landstra er Hauptstra e 120 03 Landstra e 1030 Vienna Austria;48.1964001;16.3958668;u2ed;"";"";"";"";"";"";"";"";""
1786706395137;Best Western Plus Elys e Secret;FR;Paris;5 rue de Ponthieu 8th arr 75008 Paris France;48.8701247;2.311141;u09w;"";"";"";"";"";"";"";"";""
1795296329728;Mercure Paris Place d Italie;FR;Paris;25 Boulevard Auguste Blanqui 13th arr 75013 Paris France;48.830196;2.3529539;u09t;"";"";"";"";"";"";"";"";""
1795296329734;Enterprise Hotel Design Boutique;IT;Milan;Corso Sempione 91 Fiera Milano City 20149 Milan Italy;45.4867005;9.1575137;u0nd;"";"";"";"";"";"";"";"";""
1803886264323;Les Jardins Du Marais;FR;Paris;74 rue Amelot 11th arr 75011 Paris France;48.8605219;2.3680239;u09t;"";"";"";"";"";"";"";"";""
1812476198912;Staunton Hotel B B;GB;London;13 15 Gower Street Camden London WC1E 6HE United Kingdom;51.520378;-0.1303414;gcpv;"";"";"";"";"";"";"";"";""
1812476198917;COMO The Halkin;GB;London;Halkin Street Westminster Borough London SW1X 7DJ United Kingdom;51.4988977;-0.1562015;gcpu;"";"";"";"";"";"";"";"";""
1821066133504;DoubleTree by Hilton London Victoria;GB;London;2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom;51.49398;-0.143372;gcpu;"";"";"";"";"";"";"";"";""
1821066133505;Conservatorium Hotel;NL;Amsterdam;Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands;52.358631;4.8786236;u173;"";"";"";"";"";"";"";"";""
1829656068097;The Queens Gate Hotel;GB;London;31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom;51.4981225;-0.1799693;gcpu;"";"";"";"";"";"";"";"";""
1829656068102;NYX Milan;IT;Milan;Piazza Quattro Novembre 3 Central Station 20124 Milan Italy;45.4868745;9.2018406;u0nd;"";"";"";"";"";"";"";"";""
1838246002690;Chasse Hotel;NL;Amsterdam;Chassestraat 62 64 De Baarsjes 1057 JJ Amsterdam Netherlands;52.3696719;4.8614475;u173;"";"";"";"";"";"";"";"";""
1846835937284;AC Hotel Sants a Marriott Lifestyle Hotel;ES;Barcelona;Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain;41.3775577;2.1384686;sp3e;"";"";"";"";"";"";"";"";""
1864015806465;Park Avenue Baker Street;GB;London;173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom;51.5241452;-0.1609907;gcpv;"";"";"";"";"";"";"";"";""
1864015806470;Hotel Vueling Bcn by HC;ES;Barcelona;Gran Via 550 Eixample 08011 Barcelona Spain;41.3831641;2.1604736;sp3e;"";"";"";"";"";"";"";"";""
1872605741056;One Aldwych;GB;London;1 Aldwych Westminster Borough London WC2B 4BZ United Kingdom;51.5117832;-0.1194172;gcpv;"";"";"";"";"";"";"";"";""
1872605741061;Hotel Wandl;AT;Vienna;Petersplatz 9 01 Innere Stadt 1010 Vienna Austria;48.2097026;16.3703902;u2ed;"";"";"";"";"";"";"";"";""
1881195675652;Hotel Cafe Royal;GB;London;68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom;51.5100916;-0.1359431;gcpv;"";"";"";"";"";"";"";"";""
1889785610241;La Villa Royale;FR;Paris;2 Rue Duperr 9th arr 75009 Paris France;48.8821595;2.3367444;u09w;"";"";"";"";"";"";"";"";""
1889785610246;City Rooms;AT;Vienna;Daungasse 1 6 7 08 Josefstadt 1080 Vienna Austria;48.2133296;16.3471399;u2ed;"";"";"";"";"";"";"";"";""
1898375544833;The Chesterfield Mayfair;GB;London;35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom;51.5076899;-0.1471358;gcpv;"";"";"";"";"";"";"";"";""
1906965479424;Hotel Duminy Vendome;FR;Paris;3 5 rue du Mont Thabor 1st arr 75001 Paris France;48.8654726;2.3292934;u09t;"";"";"";"";"";"";"";"";""
1906965479429;Gallery Hotel;ES;Barcelona;Rossell 249 Eixample 08008 Barcelona Spain;41.3949242;2.1593099;sp3e;"";"";"";"";"";"";"";"";""
1915555414020;The Ring Vienna s Casual Luxury Hotel;AT;Vienna;K rntner Ring 8 01 Innere Stadt 1010 Vienna Austria;48.2017091;16.3710205;u2ed;"";"";"";"";"";"";"";"";""
1924145348610;My Home In Paris;FR;Paris;5 Rue De Malte 11th arr 75011 Paris France;48.8636049;2.3688352;u09t;"";"";"";"";"";"";"";"";""
1941325217792;Hotel de Seze;FR;Paris;16 rue de S ze 9th arr 75009 Paris France;48.8705741;2.3264194;u09w;"";"";"";"";"";"";"";"";""
1941325217797;Andaz Amsterdam Prinsengracht A Hyatt Hotel;NL;Amsterdam;Prinsengracht 587 Amsterdam City Center 1067 HT Amsterdam Netherlands;52.3678368;4.8830788;u173;"";"";"";"";"";"";"";"";""
1949915152387;Bilderberg Hotel Jan Luyken;NL;Amsterdam;Jan Luykenstraat 58 Oud Zuid 1071 CS Amsterdam Netherlands;52.3599196;4.8810128;u173;"";"";"";"";"";"";"";"";""
1958505086980;DoubleTree by Hilton Hotel Amsterdam NDSM Wharf;NL;Amsterdam;Ndsm Plein 28 Amsterdam Noord 1033 WB Amsterdam Netherlands;52.4001813;4.8936653;u176;"";"";"";"";"";"";"";"";""
1967095021572;Senator Barcelona Spa Hotel;ES;Barcelona;Cardenal Reig 11 Les Corts 08028 Barcelona Spain;41.3777977;2.1135971;sp3e;"";"";"";"";"";"";"";"";""
1975684956162;Montagu Place Hotel;GB;London;2 Montagu Place Westminster Borough London W1H 2ER United Kingdom;51.5191009;-0.1592;gcpv;"";"";"";"";"";"";"";"";""
1975684956167;Hotel ViennArt am Museumsquartier;AT;Vienna;Breite Gasse 9 07 Neubau 1070 Vienna Austria;48.2035677;16.356445;u2ed;"";"";"";"";"";"";"";"";""
1984274890754;Holiday Inn London Kensington Forum;GB;London;97 Cromwell Road Kensington and Chelsea London SW7 4DN United Kingdom;51.4942305;-0.1851141;gcpu;"";"";"";"";"";"";"";"";""
1992864825345;Hotel Louvre Montana;FR;Paris;12 rue Saint Roch 1st arr 75001 Paris France;48.8644627;2.3318473;u09t;"";"";"";"";"";"";"";"";""
1992864825350;Excelsior Hotel Gallia Luxury Collection Hotel;IT;Milan;Piazza Duca D Aosta 9 Central Station 20124 Milan Italy;45.4857027;9.2020127;u0nd;"";"";"";"";"";"";"";"";""
2001454759939;Apollo Hotel Amsterdam;NL;Amsterdam;Apollolaan 2 Oud Zuid 1077 BA Amsterdam Netherlands;52.3486098;4.8844292;u173;"";"";"";"";"";"";"";"";""
2001454759944;Hotel Dei Cavalieri;IT;Milan;Piazza Giuseppe Missori 1 Milan City Center 20123 Milan Italy;45.4608547;9.1886179;u0nd;"";"";"";"";"";"";"";"";""
2010044694528;The London EDITION;GB;London;10 Berners Street Westminster Borough London W1T 3NP United Kingdom;51.5167472;-0.135965;gcpv;"";"";"";"";"";"";"";"";""
2010044694533;Hilton Garden Inn Vienna South;AT;Vienna;Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria;48.1667886;16.344908;u2ed;"";"";"";"";"";"";"";"";""
2018634629123;Georgian House Hotel;GB;London;35 39 St Georges Drive Westminster Borough London SW1V 4DG United Kingdom;51.490724;-0.143868;gcpu;"";"";"";"";"";"";"";"";""
2018634629127;Austria Trend Parkhotel Sch nbrunn Wien;AT;Vienna;Hietzinger Hauptstra e 10 14 13 Hietzing 1130 Vienna Austria;48.1866506;16.3023375;u2ed;"";"";"";"";"";"";"";"";""
2027224563713;Villa Alessandra;FR;Paris;9 Place Boulnois 17th arr 75017 Paris France;48.8794223;2.2957628;u09w;"";"";"";"";"";"";"";"";""
2027224563720;H10 Casa Mimosa 4 Sup;ES;Barcelona;Pau Claris 179 Eixample 08037 Barcelona Spain;41.3962106;2.1621171;sp3e;"";"";"";"";"";"";"";"";""
2035814498305;Rosewood London;GB;London;252 High Holborn Holborn Camden London WC1V 7EN United Kingdom;51.5173303;-0.1180966;gcpv;"";"";"";"";"";"";"";"";""
2044404432901;H tel de Lille;FR;Paris;40 rue de Lille 7th arr 75007 Paris France;48.8585626;2.3299138;u09t;"";"";"";"";"";"";"";"";""
2052994367488;Hotel Saint Petersbourg Opera;FR;Paris;35 Rue Caumartin 9th arr 75009 Paris France;48.872174;2.328075;u09w;"";"";"";"";"";"";"";"";""
2061584302083;Hotel Margot House;ES;Barcelona;Paseo de Gracia 46 Eixample 08007 Barcelona Spain;41.3918805;2.1660363;sp3e;"";"";"";"";"";"";"";"";""
2070174236674;Relais Saint Jacques;FR;Paris;3 Rue Abb De L Ep e 5th arr 75005 Paris France;48.8430523;2.3422519;u09t;"";"";"";"";"";"";"";"";""
2078764171264;H tel Le Royal Monceau Raffles Paris;FR;Paris;37 Avenue Hoche 8th arr 75008 Paris France;48.8756359;2.3004967;u09w;"";"";"";"";"";"";"";"";""
2078764171269;Armani Hotel Milano;IT;Milan;Via Manzoni 31 Milan City Center 20121 Milan Italy;45.470532;9.19302;u0nd;"";"";"";"";"";"";"";"";""
2087354105860;Park Hyatt Milano;IT;Milan;Via Tommaso Grossi 1 Milan City Center 20121 Milan Italy;45.4654912;9.1889612;u0nd;"";"";"";"";"";"";"";"";""
2095944040450;Hotel Des Saints Peres Esprit de France;FR;Paris;65 rue des Saints P res 6th arr 75006 Paris France;48.8534026;2.3299043;u09t;"";"";"";"";"";"";"";"";""
2095944040455;Catalonia Magdalenes;ES;Barcelona;Magdalenes 13 15 Ciutat Vella 08002 Barcelona Spain;41.3861283;2.1745291;sp3e;"";"";"";"";"";"";"";"";""
2104533975043;Thistle Hyde Park;GB;London;90 92 Lancaster Gate Westminster Borough London W2 3NR United Kingdom;51.5112451;-0.1808938;gcpv;"";"";"";"";"";"";"";"";""
2113123909633;Ritz Paris;FR;Paris;15 Place Vend me 1st arr 75001 Paris France;48.8679466;2.3289593;u09w;"";"";"";"";"";"";"";"";""
2113123909638;ARCOTEL Kaiserwasser Superior;AT;Donauinsel;Wagramer Stra e 8 22 Donaustadt 1220 Vienna Austria;48.231915;16.417026;u2ed;"";"";"";"";"";"";"";"";""
2121713844228;Hilton London Green Park;GB;London;Half Moon Street Westminster Borough London W1J 7BN United Kingdom;51.5064534;-0.1456146;gcpv;"";"";"";"";"";"";"";"";""
2130303778816;Bassano;FR;Paris;15 Rue de Bassano 16th arr 75016 Paris France;48.8690596;2.2971078;u09w;"";"";"";"";"";"";"";"";""
2130303778821;Ayre Hotel Caspe;ES;Barcelona;Caspe 103 Eixample 08013 Barcelona Spain;41.3961021;2.1794688;sp3e;"";"";"";"";"";"";"";"";""
2138893713413;TH Street Duomo;IT;Milan;Via Santa Radegonda 14 Milan City Center 20121 Milan Italy;45.4657568;9.1916674;u0nd;"";"";"";"";"";"";"";"";""
2147483648004;Ilunion Almirante;ES;Barcelona;Via Laietana 42 Ciutat Vella 08003 Barcelona Spain;41.3860521;2.176157;sp3e;"";"";"";"";"";"";"";"";""
2156073582598;88 Studios;GB;London;88 Holland Road Kensington and Chelsea London W14 8BN United Kingdom;51.4992789;-0.2090733;gcpu;"";"";"";"";"";"";"";"";""
2164663517185;Op ra Marigny;FR;Paris;11 Rue de l Arcade 8th arr 75008 Paris France;48.871723;2.3235377;u09w;"";"";"";"";"";"";"";"";""
2164663517191;Hollmann Beletage Design Boutique;AT;Vienna;K llnerhofgasse 6 01 Innere Stadt 1010 Vienna Austria;48.2105156;16.3760717;u2ed;"";"";"";"";"";"";"";"";""
2173253451780;Best Western Premier Hotel Dante;ES;Barcelona;Mallorca 181 Eixample 08036 Barcelona Spain;41.3894195;2.1564886;sp3e;"";"";"";"";"";"";"";"";""
2181843386371;Mercure Paris Opera Grands Boulevards;FR;Paris;42 Rue Des Petites Ecuries 10th arr 75010 Paris France;48.8740668;2.3502172;u09w;"";"";"";"";"";"";"";"";""
2181843386374;Grange Rochester Hotel;GB;London;69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom;51.4942654;-0.1366026;gcpu;"";"";"";"";"";"";"";"";""
2181843386379;Acevi Villarroel;ES;Barcelona;Villarroel 106 Eixample 08011 Barcelona Spain;41.3853781;2.1567228;sp3e;"";"";"";"";"";"";"";"";""
2190433320968;Hotel Atlanta;AT;Vienna;W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria;48.2333;16.35;u2ed;"";"";"";"";"";"";"";"";""
2199023255556;NH Amsterdam Caransa;NL;Amsterdam;Rembrandtplein 19 Amsterdam City Center 1017 CT Amsterdam Netherlands;52.3664077;4.8969091;u173;"";"";"";"";"";"";"";"";""
2216203124736;Mercure Paris Centre Tour Eiffel;FR;Paris;20 Rue Jean Rey 15th arr 75015 Paris France;48.8548641;2.2923181;u09t;"";"";"";"";"";"";"";"";""
2216203124741;The Westin Palace;IT;Milan;Piazza della Repubblica 20 Central Station 20124 Milan Italy;45.4790357;9.199028;u0nd;"";"";"";"";"";"";"";"";""
2224793059331;Hotel Sanpi Milano;IT;Milan;Via Lazzaro Palazzi 18 Central Station 20124 Milan Italy;45.4777623;9.203169;u0nd;"";"";"";"";"";"";"";"";""
2233382993924;ME London by Melia;GB;London;336 337 Strand London Westminster Borough London WC2R 1HA United Kingdom;51.511879;-0.118552;gcpv;"";"";"";"";"";"";"";"";""
2241972928514;Waldorf Astoria Amsterdam;NL;Amsterdam;Herengracht 542 556 Amsterdam City Center 1017 CG Amsterdam Netherlands;52.364768;4.896945;u173;"";"";"";"";"";"";"";"";""
2241972928516;Hotel Miramar Barcelona GL;ES;Barcelona;Plaza Carlos Iba ez 3 Sants Montju c 08038 Barcelona Spain;41.3703041;2.17141;sp3e;"";"";"";"";"";"";"";"";""
2250562863106;Maison Borella;IT;Milan;Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy;45.4521067;9.1758135;u0nd;"";"";"";"";"";"";"";"";""
2259152797698;H tel Le M;FR;Paris;20 bis rue de la Ga t 14th arr 75014 Paris France;48.8397623;2.3235324;u09t;"";"";"";"";"";"";"";"";""
2259152797702;Best Western Plus Hotel Blue Square;NL;Amsterdam;Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands;52.3786823;4.8207833;u173;"";"";"";"";"";"";"";"";""
2267742732290;Club Quarters Hotel St Paul s;GB;London;24 Ludgate Hill City of London London EC4M 7DR United Kingdom;51.5139298;-0.101126;gcpv;"";"";"";"";"";"";"";"";""
2267742732295;Club Quarters Hotel Gracechurch;GB;London;7 Gracechurch Street City of London London EC3V 0DR United Kingdom;51.5127964;-0.0847973;gcpv;"";"";"";"";"";"";"";"";""
2267742732297;Ten Manchester Street Hotel;GB;London;8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom;51.5188;-0.153839;gcpv;"";"";"";"";"";"";"";"";""
2276332666881;H tel Balzac;FR;Paris;6 rue Balzac 8th arr 75008 Paris France;48.8732785;2.3004174;u09w;"";"";"";"";"";"";"";"";""
2284922601473;Le Relais Madeleine;FR;Paris;11bis Rue Godot de Mauroy 9th arr 75009 Paris France;48.870961;2.3267678;u09w;"";"";"";"";"";"";"";"";""
2284922601478;Mercure Hotel Amsterdam West;NL;Amsterdam;Oude Haagseweg 20 Slotervaart 1066 BW Amsterdam Netherlands;52.3375677;4.8178172;u173;"";"";"";"";"";"";"";"";""
2293512536064;The Kensington Hotel;GB;London;109 113 Queen s Gate Kensington and Chelsea London SW7 5LR United Kingdom;51.4925478;-0.1780611;gcpu;"";"";"";"";"";"";"";"";""
2293512536071;Steigenberger Hotel Herrenhof;AT;Vienna;Herrengasse 10 01 Innere Stadt 1010 Vienna Austria;48.2097958;16.3658705;u2ed;"";"";"";"";"";"";"";"";""
2302102470656;Park International Hotel;GB;London;117 129 Cromwell Road Kensington and Chelsea London SW7 4DS United Kingdom;51.4945144;-0.1866172;gcpu;"";"";"";"";"";"";"";"";""
2302102470665;Majestic Hotel Spa Barcelona GL;ES;Barcelona;Passeig de Gracia 68 Eixample 08007 Barcelona Spain;41.3935179;2.1639813;sp3e;"";"";"";"";"";"";"";"";""
2310692405250;Ibis Styles Paris Gare Saint Lazare;FR;Paris;9 Rue de Constantinople 8th arr 75008 Paris France;48.8796596;2.3209155;u09w;"";"";"";"";"";"";"";"";""
2310692405257;Catalonia Rigoletto;ES;Barcelona;Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain;41.385817;2.1256789;sp3e;"";"";"";"";"";"";"";"";""
2319282339842;H tel Thoumieux;FR;Paris;79 rue Saint Dominique 7th arr 75007 Paris France;48.8595985;2.3088076;u09t;"";"";"";"";"";"";"";"";""
2319282339847;Style Hotel;IT;Milan;Via delle Erbe 1 Milan City Center 20121 Milan Italy;45.4708973;9.1840992;u0nd;"";"";"";"";"";"";"";"";""
2327872274434;The Connaught;GB;London;Carlos Place Westminster Borough London W1K 2AL United Kingdom;51.5101556;-0.1496314;gcpv;"";"";"";"";"";"";"";"";""
2336462209024;Mercure Paris Montparnasse Raspail;FR;Paris;207 Boulevard Raspail 14th arr 75014 Paris France;48.8412131;2.3302954;u09t;"";"";"";"";"";"";"";"";""
2336462209025;K K H tel Cayr Saint Germain des Pr s;FR;Paris;4 Boulevard Raspail 7th arr 75007 Paris France;48.8553117;2.3254628;u09t;"";"";"";"";"";"";"";"";""
2336462209030;Catalonia Passeig de Gr cia 4 Sup;ES;Barcelona;Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain;41.3901396;2.1696699;sp3e;"";"";"";"";"";"";"";"";""
2345052143616;Splendid Etoile;FR;Paris;1 Avenue Carnot 17th arr 75017 Paris France;48.874707;2.2936761;u09w;"";"";"";"";"";"";"";"";""
2345052143621;The Chelsea Harbour Hotel;GB;London;Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom;51.4756558;-0.1813888;gcpu;"";"";"";"";"";"";"";"";""
2353642078208;H tel des Champs Elys es;FR;Paris;2 Rue d Artois 8th arr 75008 Paris France;48.8722884;2.3090359;u09w;"";"";"";"";"";"";"";"";""
2362232012801;Hotel Parc Saint Severin Esprit de France;FR;Paris;22 Rue de La Parcheminerie 5th arr 75005 Paris France;48.8518584;2.3447798;u09t;"";"";"";"";"";"";"";"";""
2362232012806;ME Milan Il Duca;IT;Milan;Piazza della Repubblica 13 Central Station 20124 Milan Italy;45.4793852;9.1961308;u0nd;"";"";"";"";"";"";"";"";""
2370821947393;The Academy;GB;London;21 Gower Street Camden London WC1E 6HG United Kingdom;51.5205441;-0.1308091;gcpv;"";"";"";"";"";"";"";"";""
2370821947397;Park Hyatt Paris Vendome;FR;Paris;5 rue de la Paix 2nd arr 75002 Paris France;48.8688155;2.3305236;u09w;"";"";"";"";"";"";"";"";""
2370821947402;ADI Doria Grand Hotel;IT;Milan;Viale Andrea Doria 22 Central Station 20124 Milan Italy;45.4853717;9.2115837;u0nd;"";"";"";"";"";"";"";"";""
2379411881989;Holiday Inn London Bloomsbury;GB;London;Coram Street Camden London WC1N 1HT United Kingdom;51.5241248;-0.1258066;gcpv;"";"";"";"";"";"";"";"";""
2388001816577;Lansbury Heritage Hotel;GB;London;117 Poplar High Street Tower Hamlets London E14 0AE United Kingdom;51.5090985;-0.0157302;gcpv;"";"";"";"";"";"";"";"";""
2388001816582;Eurostars Grand Marina Hotel GL;ES;Barcelona;Moll de Barcelona WTC Ciutat Vella 08039 Barcelona Spain;41.371308;2.181698;sp3e;"";"";"";"";"";"";"";"";""
